station_id,name,lat,lon,num_bikes_available,num_docks_available,num_vehicles_available,collection_timestamp,timestamp,temperature_2m,precipitation,windspeed_10m,humidity,time_delta_minutes
2318,V3 - Commenda - Berchet,45.45548125196515,9.199369054959677,0,20,0,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2087,168 - Piazza Carbonari,45.492624764286,9.19902205467224,16,12,16,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2028,108 - Tunisia - Cozzi,45.4790017807546,9.201482981443403,16,10,16,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2050,130 - XXII Marzo,45.46218875996901,9.212489426136017,26,8,26,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2108,192 - Col di Lana - Col Moschin,45.451882672812985,9.184643682819852,19,11,19,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2055,136 - Montenero - Spartaco,45.4601362818685,9.207648038864136,14,9,14,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2089,170 - S.M. del Carso,45.46348304321509,9.16358470916748,9,23,9,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2067,148 - Bocconi 3 - I. Aragona,45.45105067629959,9.19054090976715,9,21,9,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2094,175 - Pagano - Guido D'Arezzo,45.4682554558846,9.16047066450119,22,9,22,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2070,151 - Balilla - Tibaldi,45.444479680497125,9.18266862630844,29,2,29,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2062,143 - Lodi - Papi,45.4501155039721,9.206772297620772,20,1,20,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2114,200 - P.zza Luigi di Savoia,45.4849359733637,9.206242561340332,2,28,2,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2040,120 - F.Filzi,45.4843389152391,9.200339019298552,15,12,15,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2032,112 - Napo Torriani De Lellis,45.4822054385213,9.20330286026001,15,11,15,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2060,141 - Caldara / Curtatone,45.4551073006702,9.202954173088074,6,14,6,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2007,87 - Porta Genova,45.45297553954859,9.169653207063677,21,4,21,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2044,124 - Porta Venezia 2,45.4751895009813,9.204680174589155,29,5,29,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2115,201 - IV Novembre,45.4870984931302,9.203487932682036,12,19,12,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2100,182 - Melzi d Eril - Cagnola,45.47837080702029,9.172908067703249,34,1,34,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2101,184 - Porta Volta,45.4802336167138,9.182309210300446,16,15,16,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2104,187 - Sarpi Albertini,45.48101689992338,9.172256290912628,20,1,20,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2019,99 - Arco della Pace 1 - Bertani,45.4761599923312,9.173370748758316,10,16,10,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2010,90 - Gioia - Vespucci,45.481196228139765,9.191514967295715,9,11,9,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2011,91 - Gioia - Pirelli,45.48405213703988,9.195862412452698,7,10,7,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1995,75 - Cusani,45.468812242395,9.185059815645218,0,23,0,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2004,84 - Cadorna 2,45.4690323220327,9.17622596025467,25,4,25,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1993,73 - Majno - Baretti,45.4714719507122,9.205006062984468,1,21,1,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2001,81 - Bocconi 2 - Bach,45.44834484347202,9.19077694416046,1,27,1,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2105,188 - Sarpi Niccolini,45.4816074111582,9.178106188774109,21,2,21,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2003,83 - Rastrelli - Pecorari,45.4623491113649,9.191029719437132,16,17,16,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2013,93 -  Cino Del Duca - Borgogna,45.46622424413124,9.19915735829494,16,10,16,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2015,95 - De Amicis - Conca Del Naviglio,45.458282214735,9.178663417696953,8,12,8,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2016,"96 - Donizetti ""Provincia""",45.4674334333138,9.204445481300354,9,13,9,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2002,82 - Dell'Umanitaria,45.45807432212791,9.200611263513563,5,19,5,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2021,101 - Gadio - Paleocapa,45.46996341868438,9.17543739080429,17,18,17,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2024,"104 - M. Gioia - ""Regione""",45.4863293977864,9.19692724943161,21,14,21,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2025,105 - Piazzale Lodi,45.4477417524713,9.2098568379879,22,6,22,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2012,92 - Cordusio - Casati,45.46550530130222,9.185455441474916,4,19,4,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2023,103 - Arco della Pace 2 - Pagano,45.47507947329081,9.17171984910965,15,4,15,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2099,181 - Sempione - Melzi d Eril,45.47786207342482,9.1697658598423,15,11,15,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2085,166 - Foppa/Coni Zugna,45.45906,9.16523,7,13,7,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2046,126 - Modena - Castel Morrone,45.47081549971711,9.21439379453659,27,6,27,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2038,118 - VIII novembre - Ramazzini,45.474904760879866,9.21120159637738,25,5,25,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2049,129 - Fiamma,45.464412350358415,9.211360216140749,8,27,8,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2043,123 - Castel Morrone - M. A. Di Savoia,45.47262307267978,9.214619100093842,14,15,14,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2058,139 - Lazio - Vasari - Morosini,45.45533213750292,9.20820727944374,24,4,24,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2073,154 - Ascanio Sforza - Pavia,45.4473691688493,9.17755164206028,31,1,31,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2030,110 - S. F. Romana,45.47641201642088,9.208573400974274,30,3,30,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2048,128 - Indipendenza-Castel Morrone,45.4682780284177,9.21466737985611,23,13,23,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2079,160 - Zara M3,45.491665838114415,9.192005395889282,13,21,13,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2047,127 - Risorgimento,45.46823476438801,9.210582375526428,17,17,17,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2082,163 - Rosario,45.4549332631759,9.16284441947937,7,26,7,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2051,131 - Emilia - Piceno,45.4622809410085,9.216114431619644,21,13,21,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2086,167 - Foppa - Caravaggio,45.4581288822529,9.162113517522812,2,31,2,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2092,173 - Vercelli - Cherubini,45.4668465357227,9.15931463241577,20,15,20,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2090,171 - Elba - Cimarosa,45.4633776956896,9.15732443332672,27,4,27,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2097,179 - Giovanni XXIII,45.4749496967644,9.16419088840484,21,15,21,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2106,189 - Procaccini . Cimitero Monumentale,45.48394538808671,9.177352514018196,18,14,18,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2096,178 - V Alpini,45.472243129793206,9.167705923318865,11,19,11,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2033,113 - Buenos Aires - Lima,45.4801969441237,9.21108528971672,11,12,11,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2066,147 - Ripamonti Bellezza,45.4487691672851,9.1972330212593,3,25,3,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2098,180 - Canova - Sangiorgio,45.475452814240015,9.168325513601305,13,16,13,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2102,185 - Santissima Trinità,45.47802193475378,9.176444560289385,0,34,0,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2111,195 - Pola RL,45.4890804165967,9.19331431388854,19,6,19,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2020,100 - Palazzo Marino - Caserotte,45.4669311847908,9.1915225982666,8,24,8,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2014,94 - Cadorna 3,45.4680673510909,9.17618304491043,12,18,12,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2116,203 - Taramelli RL,45.4907689453302,9.19381186366081,7,27,7,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2112,196 - Lagosta,45.489129305668,9.19098615646362,17,15,17,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2036,116 - Morgagni Redi,45.4779250776498,9.21183228492736,16,6,16,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2026,106 - Restelli - Galvani RL 1,45.4872733715353,9.19470772147178,9,25,9,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2039,119 - Settembrini - Vitruvio,45.4824649578546,9.20681655406951,3,20,3,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2027,107 - S.Gioachimo,45.48086268896389,9.1970694065094,5,31,5,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2110,194 - Borsieri - Confalonieri,45.4855433677342,9.18838441371917,17,17,17,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2080,161 - Coni Zugna - Solari,45.4570790609292,9.16801035404205,6,27,6,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2056,137 - Sempione - RAI,45.4793619310003,9.16678726673126,10,26,10,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2034,114 - Buenos Aires - Argentina,45.4837785210692,9.21469420194625,12,23,12,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2045,125 - Fratelli Bandiera,45.4705427599494,9.21027392148971,14,19,14,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2109,193 - Garibaldi Pepe,45.4867487346913,9.18500751256942,19,8,19,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2053,133 - Dateo,45.4684529652424,9.21672195196151,22,13,22,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2006,86 - Mascagni,45.4653961952754,9.203065484762192,18,6,18,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1997,77 - Sant'Angelo - P.ta Nuova,45.4765747030145,9.191769361495972,6,17,6,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1932,"12 - San Lorenzo - ""Colonne""",45.45859922596811,9.18145626783371,17,10,17,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1933,13 - Senato,45.4704317827007,9.197570979595184,4,9,4,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1934,14 - San Barnaba H Mangiagalli,45.45950603757711,9.198394417762756,4,14,4,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1935,15 - Cantore,45.455792156513695,9.172779321670532,18,4,18,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1936,16 - Moscova,45.4775338860989,9.18455958366394,16,6,16,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1937,17 - Legnano Arena civica,45.47712764584451,9.180986881256104,10,6,10,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1938,18 - Tommaseo,45.469401000526105,9.16655659675598,2,21,2,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1931,11 - Castello - Acquario civico,45.47253372990461,9.17932391166687,0,18,0,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1939,19 - Italia - Santa Sofia,45.45587494072252,9.18748252093792,11,16,11,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1941,21 - Università Bocconi,45.44872118404282,9.190414845943453,0,22,0,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1942,22 - Medaglie D'Oro 1,45.4515963431301,9.203495979309082,17,3,17,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1943,23 - Regina Margherita,45.4582342395861,9.20530915260315,11,13,11,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1944,24 - Tricolore,45.4677795495416,9.205842912197111,16,11,16,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1945,25 - Centrale 1,45.48545592591419,9.202571958303452,6,17,6,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1946,26 - Centrale 2,45.4845899624971,9.204303324222565,1,22,1,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1947,27 - Porta Venezia,45.47466193035721,9.204601049423218,20,3,20,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1940,20 - Erculea,45.4590902606207,9.18971747159958,4,23,4,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1948,28 - San Giovanni sul Muro,45.4675086761528,9.18142944574356,9,13,9,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1930,10 - Missori,45.4613233795961,9.188346862792969,12,11,12,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1927,7 - Santa Maria Beltrade,45.4627662999143,9.18682873249054,14,14,14,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1986,66 - Cavour,45.47299172768571,9.196382761001589,5,18,5,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1987,67 - Repubblica,45.47916538575382,9.196544787701557,15,9,15,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1988,68 - Rotonda della Besana,45.46064235352821,9.205601513385773,11,12,11,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1989,69 - S. Nazaro in Brolo,45.45832642709111,9.192578047513962,10,13,10,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1990,70 - Fatebenefratelli,45.4731290322501,9.189996421337128,12,18,12,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1992,72 - Cardinal Ferrari,45.4566068231002,9.19266790151596,5,13,5,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1994,74 - Dante - San Tomaso,45.467059098697085,9.184052646160126,0,14,0,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1929,9 - S. Stefano,45.4623797062408,9.195329993963242,7,9,7,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1998,78 - Aquileia,45.4608605837716,9.16335940361023,14,8,14,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1921,1 - Duomo,45.464683238626,9.18879747390747,4,26,4,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1923,3 - Cadorna 1,45.4679573094956,9.175646603107452,11,8,11,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1924,4 - Lanza,45.4722976762067,9.18194442987442,11,8,11,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2008,88 - Beatrice d'Este - Cassolo,45.45222855740771,9.197477102279665,21,0,21,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2009,89 - Patellani,45.45149584232627,9.194208036255873,16,7,16,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1925,5 - Università Cattolica,45.4630672955861,9.17644590139389,14,9,14,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1926,6 - San Giorgio,45.4608746934565,9.18361410498619,15,7,15,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1999,79 - Baracca,45.466436456215305,9.165100157260897,19,17,19,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1996,76 - Mentana,45.46175701207371,9.181921631097794,11,9,11,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1949,29 - San Pietro in Gessate,45.4623862905834,9.201283156871796,1,23,1,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1952,32 - Manin - Bastioni,45.47685117510771,9.198283106088638,5,22,5,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1974,54 - Sant'Eustorgio- P.ta Ticinese,45.45520137476789,9.180753529071808,8,21,8,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1975,55 - Cinque Giornate,45.4626515448913,9.20689970254898,24,0,24,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1976,56 - Bastioni di Porta Venezia,45.4759427617077,9.20055091381073,12,10,12,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1977,57 - Brera,45.47183339535295,9.1876361926534,14,10,14,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1978,58 - Sant'Agostino,45.45889271845852,9.169555306434631,19,4,19,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1979,59 - Palestro 2,45.47241384829141,9.20156443145538,17,4,17,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1980,60 - Edison,45.46433334103519,9.183642268180847,11,10,11,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1973,53 - Palestro 1,45.472245934784354,9.20191111103142,5,19,5,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1981,61 - Augusto,45.4630080516828,9.197395017426606,0,29,0,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1983,63 - Sant'Ambrogio,45.4622188599169,9.174621999263763,10,14,10,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1958,38 - XXIV Maggio,45.4522247942485,9.179578721523283,6,7,6,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1991,71 - Medaglie D'Oro 2,45.4518635297906,9.202967584133148,14,4,14,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2017,97 - Molino delle Armi,45.45695770935471,9.182434603571892,9,22,9,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2018,98 - San Marco,45.4786933473828,9.189179688692091,18,1,18,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2000,80 - Manzoni,45.47119357128121,9.19247344136238,14,9,14,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2005,85 - D'Ancona,45.4657385617546,9.175760596990584,5,15,5,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1982,62 - Treves,45.47507195002208,9.186791181564333,14,9,14,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1950,30 - Crocetta,45.45614587001081,9.195739030838013,7,9,7,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1972,52 - Vittor Pisani,45.4805956397186,9.199357330799105,1,20,1,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1970,50 - Beccaria,45.4643634398381,9.194864630699158,8,16,8,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1953,33 - Triennale,45.47195429900557,9.1736192479282,9,25,9,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1954,34 - Cairoli,45.4677475715009,9.182230085134506,0,26,0,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1955,35 - Torino - Carrobbio,45.46046551115969,9.181896150112152,7,12,7,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1956,36 - San Vito,45.4592313617415,9.183764308691025,9,17,9,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1957,37 - Italia - San Martino,45.45302634150112,9.186992347240448,10,11,10,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1959,39 - XXV Aprile,45.4801818989517,9.186678528785706,15,7,15,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1960,40 - Morozzo della Rocca,45.4638780946823,9.168863296508787,10,12,10,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1971,51 - Santa Maria delle Grazie,45.4666057554561,9.16981279850006,9,15,9,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1961,41 - Conciliazione,45.46769113962029,9.16696697473526,10,6,10,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1963,43 - Festa del Perdono,45.46143437477778,9.194851219654083,4,19,4,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1964,44 - Richini,45.4593686998265,9.192933440208437,2,21,2,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1965,45 - Cantù,45.4642129456631,9.18670803308487,5,12,5,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1966,46 - Porta Nuova,45.47994305630768,9.192852973937988,10,12,10,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1967,47 - Gorizia 1,45.452343333644464,9.1777803003788,11,11,11,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1968,48 - Gorizia 2,45.45224925477916,9.177871495485306,8,5,8,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1969,49 - Meda,45.4664684349997,9.192995131015778,0,21,0,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
1962,42 - San Pietro all'Orto,45.4661448841087,9.195663928985596,1,21,1,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2052,132 - Bronzetti - Archimede,45.4654733219714,9.21461775898933,20,16,20,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2093,174 - Vercelli - Piemonte,45.4670873149608,9.15532350540161,16,18,16,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
2095,176 - Buonarroti,45.4707553089853,9.15540397167205,14,21,14,2025-12-09 20:56:00,2025-12-09 21:00:00,6.0,0.0,4.6,89,4.0
